,doi,title,publish_date,publish_month,publish_year,volume,issue,abstract,full_text_filename,hypothesis,rule
604,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01433.x,CEO Compensation and Board Structure,23,January,2009,64,1,"In response to corporate scandals in 2001 and 2002, major U.S. stock exchanges issued new board requirements to enhance board oversight. We find a significant decrease in CEO compensation for firms that were more affected by these requirements, compared with firms that were less affected, taking into account unobservable firm effects, time‐varying industry effects, size, and performance. The decrease in compensation is particularly pronounced in the subset of affected firms with no outside blockholder on the board and in affected firms with low concentration of institutional investors. Our results suggest that the new board requirements affected CEO compensation decisions.",985.txt,"We hypothesize that if the board and committee requirements by the exchanges affect CEO compensation, then boards that did not comply with these requirements should respond more to the rules than boards that did comply with them.",2
605,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01433.x,CEO Compensation and Board Structure,23,January,2009,64,1,"In response to corporate scandals in 2001 and 2002, major U.S. stock exchanges issued new board requirements to enhance board oversight. We find a significant decrease in CEO compensation for firms that were more affected by these requirements, compared with firms that were less affected, taking into account unobservable firm effects, time‐varying industry effects, size, and performance. The decrease in compensation is particularly pronounced in the subset of affected firms with no outside blockholder on the board and in affected firms with low concentration of institutional investors. Our results suggest that the new board requirements affected CEO compensation decisions.",985.txt,"uirements by the exchanges affect CEO compensation, then boards that did not comply with these requirements should respond more to the rules than boards that did comply with them. Our measure of the level of compliance is whether the firm had a majority of independent directors, an independent compensation committee, and an independent nominating committee in 2002 (before the rules were announced). To test this hypothesis",6
606,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01433.x,CEO Compensation and Board Structure,23,January,2009,64,1,"In response to corporate scandals in 2001 and 2002, major U.S. stock exchanges issued new board requirements to enhance board oversight. We find a significant decrease in CEO compensation for firms that were more affected by these requirements, compared with firms that were less affected, taking into account unobservable firm effects, time‐varying industry effects, size, and performance. The decrease in compensation is particularly pronounced in the subset of affected firms with no outside blockholder on the board and in affected firms with low concentration of institutional investors. Our results suggest that the new board requirements affected CEO compensation decisions.",985.txt,"oldings tend to give more efficient compensation schemes to their managers; in particular, compensation to managers is lower. We therefore hypothesize that noncomplying firms that have a nonemployee blockholder on the board or a large concentration of ownership by institutional investors should not decrease the firm's compensation as much as firms that do not have a large concentration of holdings. To test this hypothesis",6
607,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01434.x,"Access to Capital, Capital Structure, and the Funding of the Firm",23,January,2009,64,1,"Based upon a large data set of public and private firms in the United Kingdom, I find that compared to their public counterparts, private firms rely almost exclusively on debt financing, have higher leverage ratios, and tend to avoid external capital markets, leading to a greater sensitivity of their capital structures to fluctuations in performance. I argue that these differences are due to private equity being more costly than public equity. I further examine the private firms subsample to show that private equity is more costly than its public counterpart due to information asymmetry and the desire to maintain control.",986.txt,"ition. This task is the topic of the following subsections.  A. The Decision to Issue EquityIf ownership concentration (value of control) and information asymmetry (transparency) are the frictions that make private equity more costly than public equity, then within the subsample of private firms public not quoted firms and firms with more shareholders should be more likely to raise external equity. To test this hypothesis",6
608,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01435.x,Do Entrenched Managers Pay Their Workers More?,23,January,2009,64,1,"Analyzing a panel that matches public firms with worker‐level data, we find that managerial entrenchment affects workers' pay. CEOs with more control pay their workers more, but financial incentives through cash flow rights ownership mitigate such behavior. Entrenched CEOs pay more to employees closer to them in the corporate hierarchy, geographically closer to the headquarters, and associated with conflict‐inclined unions. The evidence is consistent with entrenched CEOs paying more to enjoy private benefits such as lower effort wage bargaining and improved social relations with employees. Our results show that managerial ownership and corporate governance can play an important role for employee compensation.",987.txt,we hypothesize that only those who are sufficiently entrenched or who lack financial incentives to keep down the wage bill will actually be able to enjoy such benefits. Data availability is an obstacle to any study of the effects of managerial entrenchment on workers' pay.,2
609,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01435.x,Do Entrenched Managers Pay Their Workers More?,23,January,2009,64,1,"Analyzing a panel that matches public firms with worker‐level data, we find that managerial entrenchment affects workers' pay. CEOs with more control pay their workers more, but financial incentives through cash flow rights ownership mitigate such behavior. Entrenched CEOs pay more to employees closer to them in the corporate hierarchy, geographically closer to the headquarters, and associated with conflict‐inclined unions. The evidence is consistent with entrenched CEOs paying more to enjoy private benefits such as lower effort wage bargaining and improved social relations with employees. Our results show that managerial ownership and corporate governance can play an important role for employee compensation.",987.txt,"we hypothesize that a firm's wage policy is subject to the agency problem between managers and outside shareholders. Although we expect that all managers could potentially enjoy the private benefits of higher workers' pay, CEOs differ in their ability and incentives to extract them.",2
610,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01435.x,Do Entrenched Managers Pay Their Workers More?,23,January,2009,64,1,"Analyzing a panel that matches public firms with worker‐level data, we find that managerial entrenchment affects workers' pay. CEOs with more control pay their workers more, but financial incentives through cash flow rights ownership mitigate such behavior. Entrenched CEOs pay more to employees closer to them in the corporate hierarchy, geographically closer to the headquarters, and associated with conflict‐inclined unions. The evidence is consistent with entrenched CEOs paying more to enjoy private benefits such as lower effort wage bargaining and improved social relations with employees. Our results show that managerial ownership and corporate governance can play an important role for employee compensation.",987.txt,"we hypothesize that workers' pay increases in CEO votes up to some point where the CEO has full control, after which votes ownership is only a proxy for the financial incentive effects of the equity stake (fraction of cash flow rights) that is tied to the CEO's ownership of votes.",2
611,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01435.x,Do Entrenched Managers Pay Their Workers More?,23,January,2009,64,1,"Analyzing a panel that matches public firms with worker‐level data, we find that managerial entrenchment affects workers' pay. CEOs with more control pay their workers more, but financial incentives through cash flow rights ownership mitigate such behavior. Entrenched CEOs pay more to employees closer to them in the corporate hierarchy, geographically closer to the headquarters, and associated with conflict‐inclined unions. The evidence is consistent with entrenched CEOs paying more to enjoy private benefits such as lower effort wage bargaining and improved social relations with employees. Our results show that managerial ownership and corporate governance can play an important role for employee compensation.",987.txt,"We hypothesize that the private benefits to a CEO of more enjoyable employee relations and loyalty is higher for those with whom the CEO interacts more. For example, a CEO may value, more than shareholders do, better manager‐employee relationships, in particular with his own coworkers.",2
612,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01435.x,Do Entrenched Managers Pay Their Workers More?,23,January,2009,64,1,"Analyzing a panel that matches public firms with worker‐level data, we find that managerial entrenchment affects workers' pay. CEOs with more control pay their workers more, but financial incentives through cash flow rights ownership mitigate such behavior. Entrenched CEOs pay more to employees closer to them in the corporate hierarchy, geographically closer to the headquarters, and associated with conflict‐inclined unions. The evidence is consistent with entrenched CEOs paying more to enjoy private benefits such as lower effort wage bargaining and improved social relations with employees. Our results show that managerial ownership and corporate governance can play an important role for employee compensation.",987.txt,We also hypothesize that the value of the benefit to a CEO of lower effort wage bargaining is higher when workers' unions are more aggressive and conflict‐inclined because this is when it is the most costly for the manager to exert effort to pursue a policy of a lower total wage bill.,2
613,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01436.x,Labor and Corporate Governance: International Evidence from Restructuring Decisions,23,January,2009,64,1,"Our results highlight the importance of interaction among management, labor, and investors in shaping corporate governance. We find that strong union laws protect not only workers but also underperforming managers. Weak investor protection combined with strong union laws are conducive to worker–management alliances, wherein poorly performing firms sell assets to prevent large‐scale layoffs, garnering worker support to retain management. Asset sales in weak investor protection countries lead to further deteriorating performance, whereas in strong investor protection countries they improve performance and lead to more layoffs. Strong union laws are less effective in preventing layoffs when financial leverage is high.",988.txt,We hypothesize that layoffs are more likely with stronger investor protection and weaker union laws. Large‐scale worker layoffs tend to lead to direct conflicts between investors and workers.,2
614,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01436.x,Labor and Corporate Governance: International Evidence from Restructuring Decisions,23,January,2009,64,1,"Our results highlight the importance of interaction among management, labor, and investors in shaping corporate governance. We find that strong union laws protect not only workers but also underperforming managers. Weak investor protection combined with strong union laws are conducive to worker–management alliances, wherein poorly performing firms sell assets to prevent large‐scale layoffs, garnering worker support to retain management. Asset sales in weak investor protection countries lead to further deteriorating performance, whereas in strong investor protection countries they improve performance and lead to more layoffs. Strong union laws are less effective in preventing layoffs when financial leverage is high.",988.txt,"We hypothesize that inflexible employment laws encourage asset sales during corporate distress. Consider a firm suffering a sharp drop in revenue. If inflexible laws prevent the firm from making the necessary cut in labor costs, the value of its assets utilizing the workforce will decline.",2
615,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01436.x,Labor and Corporate Governance: International Evidence from Restructuring Decisions,23,January,2009,64,1,"Our results highlight the importance of interaction among management, labor, and investors in shaping corporate governance. We find that strong union laws protect not only workers but also underperforming managers. Weak investor protection combined with strong union laws are conducive to worker–management alliances, wherein poorly performing firms sell assets to prevent large‐scale layoffs, garnering worker support to retain management. Asset sales in weak investor protection countries lead to further deteriorating performance, whereas in strong investor protection countries they improve performance and lead to more layoffs. Strong union laws are less effective in preventing layoffs when financial leverage is high.",988.txt,we hypothesize that the ability of union laws to deter layoffs and asset sales becomes weaker with higher financial leverage. Labor laws consist of two components: union laws and employee contract laws. They have a correlation coefficient of 0.3264.,2
616,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01438.x,"Private Benefits of Control, Ownership, and the Cross‐listing Decision",23,January,2009,64,1,"This paper investigates how a foreign firm's decision to cross‐list on a U.S. stock exchange is related to the consumption of private benefits of control by its controlling shareholders. Theory has proposed that when private benefits are high, controlling shareholders are less likely to choose to cross‐list in the United States because of constraints on the consumption of private benefits resulting from such listings. Using several proxies for private benefits related to the control and cash flow ownership rights of controlling shareholders, we find support for this hypothesis with a sample of more than 4,000 firms from 31 countries.",990.txt,"We hypothesize that controlling shareholders who consume more private benefits of control will be more reluctant to give them up and hence will be less likely to cross‐list their firms on a U.S. exchange, despite the many benefits that may accrue to their firm from such a listing.",2
617,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01438.x,"Private Benefits of Control, Ownership, and the Cross‐listing Decision",23,January,2009,64,1,"This paper investigates how a foreign firm's decision to cross‐list on a U.S. stock exchange is related to the consumption of private benefits of control by its controlling shareholders. Theory has proposed that when private benefits are high, controlling shareholders are less likely to choose to cross‐list in the United States because of constraints on the consumption of private benefits resulting from such listings. Using several proxies for private benefits related to the control and cash flow ownership rights of controlling shareholders, we find support for this hypothesis with a sample of more than 4,000 firms from 31 countries.",990.txt,our hypothesis is that foreign firms listed in the United States face more constraints and potential enforcement actions than similar home‐country firms that are not listed in the United States.,4
618,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01439.x,Are Liquidity and Information Risks Priced in the Treasury Bond Market?,23,January,2009,64,1,"We provide a comprehensive empirical analysis of the effects of liquidity and information risks on expected returns of Treasury bonds. We focus on the systematic liquidity risk of Pastor and Stambaugh as opposed to the traditional microstructure‐based measures of liquidity. Information risk is measured by the probability of information‐based trading (PIN). We document a strong positive relation between expected Treasury returns and liquidity and information risks, controlling for the effects of other systematic risk factors and bond characteristics. This relation is robust to many empirical specifications and a wide variety of traditional liquidity and informed trading proxies.",991.txt,Our hypothesis is that the market should compensate bond investors for bearing liquidity and information risks.,4
619,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01440.x,"Public Information, IPO Price Formation, and Long‐Run Returns: Japanese Evidence",23,January,2009,64,1,"The price formation process of JASDAQ IPOs is more transparent than in the United States. The transparency facilitates analysis of important issues in the IPO literature—why offer prices only partially adjust to public information and adjust more fully to negative information, and why adjustments are related to initial returns. The evidence indicates that early price information conveys the underwriter's commitment to compensate investors for acquiring and/or disclosing information. Offer prices reflect pre‐IPO market values of public companies and implicit agreements between underwriters and issuers that originate well before the offering. Underadjustment of offer prices is substantially reversed in the aftermarket.",992.txt,"we cannot reject the hypothesis that the adjustment is full, so that the expected initial return is constant when offer prices are adjusted down. We also find a significant positive relationship between Initial Return and Initial Price Adjustment when the adjustment is positive (t‐value = 3.25).",5
620,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01410.x,Directors' Ownership in the U.S. Mutual Fund Industry,11,November,2008,63,6,"This paper empirically investigates directors' ownership in the mutual fund industry. Our results show that, contrary to anecdotal evidence, a significant portion of directors hold shares in the funds they oversee. Ownership patterns are broadly consistent with an optimal contracting equilibrium. That is, ownership is positively and significantly correlated with most variables that are predicted to indicate greater value from directors' monitoring. For example, directors' ownership is more prevalent in actively managed funds and in funds with lower institutional ownership. We also show considerable heterogeneity in ownership across fund families, suggesting family‐wide policies play an important role.",996.txt,"we hypothesize that the benefit increases in the extent to which managers have discretion over the fund's actions. This is because when managers have more discretion, the moral hazard problem becomes more substantial, and thus the benefit from providing incentives to directors to monitor managers increases.",2
621,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01413.x,Mandatory Disclosure and Operational Risk: Evidence from Hedge Fund Registration,11,November,2008,63,6,"Mandatory disclosure is a regulatory tool intended to allow market participants to assess operational risk. We examine the value of disclosure through the controversial SEC requirement, since overturned, which required major hedge funds to register as investment advisors and file Form ADV disclosures. Leverage and ownership structures suggest that lenders and equity investors were already aware of operational risk. However, operational risk does not mediate flow‐performance relationships. Investors either lack this information or regard it as immaterial. These findings suggest that regulators should account for the endogenous production of information and the marginal benefit of disclosure to different investment clienteles.",999.txt,We hypothesize that equity and debt investors in hedge funds are able to distinguish among funds with differing potential for operational risk given the pre‐ADV information available from research services and available databases.,2
622,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01413.x,Mandatory Disclosure and Operational Risk: Evidence from Hedge Fund Registration,11,November,2008,63,6,"Mandatory disclosure is a regulatory tool intended to allow market participants to assess operational risk. We examine the value of disclosure through the controversial SEC requirement, since overturned, which required major hedge funds to register as investment advisors and file Form ADV disclosures. Leverage and ownership structures suggest that lenders and equity investors were already aware of operational risk. However, operational risk does not mediate flow‐performance relationships. Investors either lack this information or regard it as immaterial. These findings suggest that regulators should account for the endogenous production of information and the marginal benefit of disclosure to different investment clienteles.",999.txt,"we examine the hypothesis that the disclosures provided redundant information to equity investors, lenders, and share investors in hedge funds.We test the redundancy hypothesis in several ways.",5
623,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01416.x,In Search of Distress Risk,11,November,2008,63,6,"This paper explores the determinants of corporate failure and the pricing of financially distressed stocks whose failure probability, estimated from a dynamic logit model using accounting and market variables, is high. Since 1981, financially distressed stocks have delivered anomalously low returns. They have lower returns but much higher standard deviations, market betas, and loadings on value and small‐cap risk factors than stocks with low failure risk. These patterns are more pronounced for stocks with possible informational or arbitrage‐related frictions. They are inconsistent with the conjecture that the value and size effects are compensation for the risk of financial distress.",1002.txt,"We reject the hypothesis that time effects can be omitted from our model, but find that the model captures a large share of the time‐variation in bankruptcies. Given our focus on differences in distress risk across firms and the pricing of distressed stocks, we do not pursue this issue further here.",5
624,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01418.x,"Average Returns, B/M, and Share Issues",11,November,2008,63,6,"The book‐to‐market ratio (B/M) is a noisy measure of expected stock returns because it also varies with expected cashflows. Our hypothesis is that the evolution of B/M, in terms of past changes in book equity and price, contains independent information about expected cashflows that can be used to improve estimates of expected returns. The tests support this hypothesis, with results that are largely but not entirely similar for Microcap stocks (below the 20th NYSE market capitalization percentile) and All but Micro stocks (ABM).",1004.txt,Our hypothesis is that the past changes in price and book equity in (1) contain information about expected cashflows and expected returns that can improve estimates of expected returns.,4
625,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01418.x,"Average Returns, B/M, and Share Issues",11,November,2008,63,6,"The book‐to‐market ratio (B/M) is a noisy measure of expected stock returns because it also varies with expected cashflows. Our hypothesis is that the evolution of B/M, in terms of past changes in book equity and price, contains independent information about expected cashflows that can be used to improve estimates of expected returns. The tests support this hypothesis, with results that are largely but not entirely similar for Microcap stocks (below the 20th NYSE market capitalization percentile) and All but Micro stocks (ABM).",1004.txt,Our null hypothesis is that breaking the B/M ratio into its components does not enhance the estimates of expected returns provided by BMt.,4
626,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01418.x,"Average Returns, B/M, and Share Issues",11,November,2008,63,6,"The book‐to‐market ratio (B/M) is a noisy measure of expected stock returns because it also varies with expected cashflows. Our hypothesis is that the evolution of B/M, in terms of past changes in book equity and price, contains independent information about expected cashflows that can be used to improve estimates of expected returns. The tests support this hypothesis, with results that are largely but not entirely similar for Microcap stocks (below the 20th NYSE market capitalization percentile) and All but Micro stocks (ABM).",1004.txt,"Our hypothesis is that the components of BMt help disentangle the information in the ratio about expected cashflows and expected returns, thus enhancing estimates of expected returns. Our tests favor this hypothesis, and the results for Micro and ABM stocks are similar in three respects.",4
627,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01419.x,Stock Returns and Volatility: Pricing the Short‐Run and Long‐Run Components of Market Risk,11,November,2008,63,6,"We explore the cross‐sectional pricing of volatility risk by decomposing equity market volatility into short‐ and long‐run components. Our finding that prices of risk are negative and significant for both volatility components implies that investors pay for insurance against increases in volatility, even if those increases have little persistence. The short‐run component captures market skewness risk, which we interpret as a measure of the tightness of financial constraints. The long‐run component relates to business cycle risk. Furthermore, a three‐factor pricing model with the market return and the two volatility components compares favorably to benchmark models.",1005.txt,"we reject the hypothesis that θ8 = 1 at the 1% level. Because the short‐ and long‐run components determine log‐volatility additively, we are not able to identify the means of the two components separately, and we estimate only the mean of the long‐run component (θ7).",5
628,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01420.x,Limited Attention and the Allocation of Effort in Securities Trading,11,November,2008,63,6,"While limited attention has been analyzed in a variety of economic and psychological settings, its impact on financial markets is not well understood. In this paper, we examine individual NYSE specialist portfolios and test whether liquidity provision is affected as specialists allocate their attention across stocks. Our results indicate that specialists allocate effort toward their most active stocks during periods of increased activity, resulting in less frequent price improvement and increased transaction costs for their remaining assigned stocks. Thus, the allocation of effort due to limited attention has a significant impact on liquidity provision in securities markets.",1006.txt,"f total expected attention requirements differ across panels and the ability to handle extreme attention requirements is a skill that differs across specialists, we would also expect the most skilled specialists to be assigned to the busiest panels. These arguments suggest that it may be variation in unexpected rather than total attention requirements that drives differences in liquidity provision. To test this hypothesis",6
629,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01398.x,Marketwide Private Information in Stocks: Forecasting Currency Returns,10,September,2008,63,5,"We present a model of equity trading with informed and uninformed investors where informed investors trade on firm‐specific and marketwide private information. The model is used to identify the component of order flow due to marketwide private information. Estimated trades driven by marketwide private information display little or no correlation with the first principal component in order flow. Indeed, we find that co‐movement in order flow captures variation mostly in liquidity trades. Marketwide private information obtained from equity market data forecasts industry stock returns, and also currency returns.",1014.txt,"Hypothesis 1: MPI forecasts the equity returns of the firms in the industry from which it was obtained. In light of Hasbrouck's identification scheme, finding evidence in favor of Hypothesis 1 is a necessary condition to claiming that MPI is a measure of private information.",3
630,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01398.x,Marketwide Private Information in Stocks: Forecasting Currency Returns,10,September,2008,63,5,"We present a model of equity trading with informed and uninformed investors where informed investors trade on firm‐specific and marketwide private information. The model is used to identify the component of order flow due to marketwide private information. Estimated trades driven by marketwide private information display little or no correlation with the first principal component in order flow. Indeed, we find that co‐movement in order flow captures variation mostly in liquidity trades. Marketwide private information obtained from equity market data forecasts industry stock returns, and also currency returns.",1014.txt,"Hypothesis 1 also tests a basic assumption of the model in Evans and Lyons (2004a) and of other models that rely on marketwide private information, as discussed in the introduction. The second hypothesis we test is also related to Evans and Lyons (2004a).",3
631,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01398.x,Marketwide Private Information in Stocks: Forecasting Currency Returns,10,September,2008,63,5,"We present a model of equity trading with informed and uninformed investors where informed investors trade on firm‐specific and marketwide private information. The model is used to identify the component of order flow due to marketwide private information. Estimated trades driven by marketwide private information display little or no correlation with the first principal component in order flow. Indeed, we find that co‐movement in order flow captures variation mostly in liquidity trades. Marketwide private information obtained from equity market data forecasts industry stock returns, and also currency returns.",1014.txt,"Hypothesis 2: Equity order flow driven by marketwide private information, MPI, forecasts changes in exchange rate returns. Evidence consistent with Hypothesis 2 is also consistent with MPI's role as a measure of marketwide information, that is, MPI contains information that is relevant in a variety of markets.",3
632,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01398.x,Marketwide Private Information in Stocks: Forecasting Currency Returns,10,September,2008,63,5,"We present a model of equity trading with informed and uninformed investors where informed investors trade on firm‐specific and marketwide private information. The model is used to identify the component of order flow due to marketwide private information. Estimated trades driven by marketwide private information display little or no correlation with the first principal component in order flow. Indeed, we find that co‐movement in order flow captures variation mostly in liquidity trades. Marketwide private information obtained from equity market data forecasts industry stock returns, and also currency returns.",1014.txt,"Hypothesis 2 we are not interested in all trades resulting from private information, but rather those trades that come from marketwide private information.",3
633,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01398.x,Marketwide Private Information in Stocks: Forecasting Currency Returns,10,September,2008,63,5,"We present a model of equity trading with informed and uninformed investors where informed investors trade on firm‐specific and marketwide private information. The model is used to identify the component of order flow due to marketwide private information. Estimated trades driven by marketwide private information display little or no correlation with the first principal component in order flow. Indeed, we find that co‐movement in order flow captures variation mostly in liquidity trades. Marketwide private information obtained from equity market data forecasts industry stock returns, and also currency returns.",1014.txt,"Hypothesis 1 is that MPI forecasts equity returns,  against HA:al≠0, for all l>0. Because a positive value of MPI is indicative of good news for firms in the industry, we also look for a positive cumulative response of equity returns to shocks to MPI: ∑l=1Lal>0.",3
634,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01401.x,The Dog That Did Not Bark: Insider Trading and Crashes,10,September,2008,63,5,"This paper documents that at the individual stock level, insiders' sales peak many months before a large drop in the stock price, while insiders' purchases peak only the month before a large jump. We provide a theoretical explanation for this phenomenon based on trading constraints and asymmetric information. A key feature of our theory is that rational uninformed investors may react more strongly to the absence of insider sales than to their presence (the “dog that did not bark” effect). We test our hypothesis against competing stories, such as insiders timing their trades to evade prosecution.",1017.txt,"ation of the model in Section I is that a crash occurs in a region characterized by insiders being short‐sales constrained. In order for this to occur insiders must have sold shares in the past. So, the main prediction of the model is that sales by insiders in the recent past must be negatively correlated with the probability of a crash while sales in the distant past must be positively correlated. To test this hypothesis",6
635,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01403.x,Buyer–Supplier Relationships and the Stakeholder Theory of Capital Structure,10,September,2008,63,5,"Firms in bilateral relationships are likely to produce or procure unique products—especially when they are in durable goods industries. Consistent with the arguments of Titman and Titman and Wessels, such firms are likely to maintain lower leverage. We compile a database of firms' principal customers (those that account for at least 10% of sales or are otherwise considered important for business) from the Business Information File of Compustat and find results consistent with the predictions of this theory.",1019.txt,"Hypothesis 2 is motivated by the idea that principal customer relationships are inherently risky, and likely to break down after several years. Especially for supplier firms producing unique products, such breakdowns are costly, since these suppliers are producing to a customer's specification, not the market.",3
636,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01374.x,"Hedge Funds: Performance, Risk, and Capital Formation",19,July,2008,63,4,"We use a comprehensive data set of funds‐of‐funds to investigate performance, risk, and capital formation in the hedge fund industry from 1995 to 2004. While the average fund‐of‐funds delivers alpha only in the period between October 1998 and March 2000, a subset of funds‐of‐funds consistently delivers alpha. The alpha‐producing funds are not as likely to liquidate as those that do not deliver alpha, and experience far greater and steadier capital inflows than their less fortunate counterparts. These capital inflows attenuate the ability of the alpha producers to continue to deliver alpha in the future.",1026.txt,"we cannot reject the hypothesis that there are no “negative alpha” funds in our data.14 Note that the final period we consider is 2002 to 2003, since we require at least 1 year of out‐of‐sample data for our performance analysis, and several of the funds in the databases do not provide complete return histories for the year 2004.",5
637,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01379.x,Economic Links and Predictable Returns,19,July,2008,63,4,"This paper finds evidence of return predictability across economically linked firms. We test the hypothesis that in the presence of investors subject to attention constraints, stock prices do not promptly incorporate news about economically related firms, generating return predictability across assets. Using a data set of firms' principal customers to identify a set of economically related firms, we show that stock prices do not incorporate news involving related firms, generating predictable subsequent price moves. A long–short equity strategy based on this effect yields monthly alphas of over 150 basis points.",1031.txt,"We test the hypothesis that return predictability is more (less) severe for those firms in which it is more (less) likely that information is simultaneously collected about both of the linked firms, reducing the inattention to the customer–supplier link.The proxy we use is “common ownership,”COMOWN.",5
638,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01379.x,Economic Links and Predictable Returns,19,July,2008,63,4,"This paper finds evidence of return predictability across economically linked firms. We test the hypothesis that in the presence of investors subject to attention constraints, stock prices do not promptly incorporate news about economically related firms, generating return predictability across assets. Using a data set of firms' principal customers to identify a set of economically related firms, we show that stock prices do not incorporate news involving related firms, generating predictable subsequent price moves. A long–short equity strategy based on this effect yields monthly alphas of over 150 basis points.",1031.txt,"We simply test the hypothesis that, when compared to noncommon funds, common funds are more likely to be net purchasers (sellers) of a stock in quarters when linked firms experience large stock returns (controlling for the stock's own return), consistent with common ownership being a relaxation in the limited attention constraint.",5
639,https://onlinelibrary-wiley-com.libproxy1.nus.edu.sg/doi/10.1111/j.1540-6261.2008.01354.x,Blurring Firm Boundaries: The Role of Venture Capital in Strategic Alliances,9,May,2008,63,3,"This study documents a new value‐added role of venture capitalists and addresses important questions about how resources are combined to create firms. As part of the nexus of contracts surrounding a firm, strategic alliances can be viewed as relational contracts that blur firm boundaries. This paper provides evidence that alliances are more frequent among companies sharing a common venture capitalist. The effect is concentrated in alliances in which contracting problems are more pronounced, consistent with venture capitalists utilizing informational and other advantages in providing resources to firms. Further, these alliances improve the probability of exit for venture‐backed firms.",1036.txt,"nism, are likely to arise. Marketing arrangements, where a firm becomes intimately acquainted with its alliance partner's product and end customers, also are subject to such risks. Because R&D and marketing alliances are more likely to require specific investments and to be characterized by greater uncertainty ex ante, one might expect sharing a VC to be more important for these types of alliances. To test this hypothesis",6
